long_name,player,position
Sabres,Evander Kane,LW
Sabres,Tyler Ennis,C
Sabres,Carlo Colaiacovo,D
Sabres,Mike Weber,LW
Sabres,Zemgus Girgensons,C
Sabres,Mark Pysyk,D
Sabres,Marcus Foligno,LW
Sabres,Tyler Ennis,RW
Sabres,Josh Gorges,G
Sabres,Zemgus Girgensons,C
Sabres,Sam Reinhart,C
Sabres,Josh Gorges,RW
Sabres,Marcus Foligno,LW
Sabres,Zemgus Girgensons,C
Sabres,Cody Franson,LW
Sabres,Carlo Colaiacovo,LW
Sabres,Robin Lehner,G
Sabres,Jason Kasdorf,G
Sabres,Evander Kane,LW
Sabres,Zach Bogosian,C
Sabres,Dmitry Kulikov,LW
Sabres,Zach Bogosian,C
Sabres,Ryan O'Reilly,C
Sabres,Jack Eichel,C
Sabres,Dmitry Kulikov,D
Sabres,Kyle Okposo,RW
Sabres,Evander Kane,LW
Sabres,Nicolas Deslauriers,D
Sabres,Hudson Fasching,RW
Sabres,Zach Bogosian,RW
Sabres,Tyler Ennis,D
Sabres,Ryan O'Reilly,C
Sabres,Robin Lehner,G
Sabres,Josh Gorges,G
Sabres,Josh Gorges,LW
Sabres,Taylor Fedun,RW
Sabres,Cody Franson,D
Sabres,Ryan O'Reilly,C
Sabres,Dmitry Kulikov,D
Sabres,William Carrier,LW
Sabres,Johan Larsson,RW
Sabres,Josh Gorges,RW
Sabres,Josh Gorges,C
Sabres,Josh Gorges,G
Sabres,Jake McCabe,C
Sabres,Zach Bogosian,D
Sabres,William Carrier,LW
Sabres,Cody Franson,G
Sabres,Zemgus Girgensons,C
Sabres,Robin Lehner,G
Sabres,Kyle Okposo,RW
Sabres,Dmitry Kulikov,D
Devils,Richard Matvichuk,G
Devils,Jay Pandolfo,LW
Devils,Karel Rachunek,D
Devils,Karel Rachunek,C
Devils,Jay Pandolfo,LW
Devils,Barry Tallackson,RW
Devils,Brian Rolston,C
Devils,Bobby Holik,C
Devils,Martin Brodeur,G
Devils,Andy Greene,G
Devils,Pierre-Luc Letourneau-Leblond,RW
Devils,Barry Tallackson,RW
Devils,Pierre-Luc Letourneau-Leblond,RW
Devils,Brian Rolston,C
Devils,Bobby Holik,C
Devils,Andy Greene,D
Devils,Martin Brodeur,G
Devils,Mark Fraser,LW
Devils,Ilkka Pikkarainen,RW
Devils,Mark Fraser,D
Devils,Jay Pandolfo,LW
Devils,Paul Martin,G
Devils,Johnny Oduya,LW
Devils,Rob Niedermayer,RW
Devils,Patrik Elias,LW
Devils,Dean McAmmond,C
Devils,Pierre-Luc Letourneau-Leblond,RW
Devils,Ilkka Pikkarainen,RW
Devils,David Clarkson,RW
Devils,Rob Niedermayer,RW
Devils,Jay Pandolfo,LW
Devils,Johnny Oduya,C
Devils,David Clarkson,D
Devils,Pierre-Luc Letourneau-Leblond,RW
Devils,Pierre-Luc Letourneau-Leblond,RW
Devils,Patrik Elias,LW
Devils,Rod Pelley,C
Devils,Dainius Zubrus,RW
Devils,Rod Pelley,C
Devils,Patrik Elias,LW
Devils,David Clarkson,RW
Devils,Pierre-Luc Letourneau-Leblond,RW
Devils,Paul Martin,RW
Devils,Anssi Salmela,D
Devils,Anssi Salmela,D
Devils,Bryce Salvador,D
Devils,Brian Rolston,C
Devils,Jacob Josefson,C
Devils,Matthew Corrente,LW
Devils,Mark Fraser,G
Devils,Anton Volchenkov,D
Devils,Jacob Josefson,C
Devils,Zach Parise,LW
Devils,Anton Volchenkov,C
Devils,Matthew Corrente,RW
Devils,Brian Rolston,C
Devils,Anssi Salmela,RW
Devils,Anssi Salmela,D
Devils,Anssi Salmela,D
Devils,Mark Fraser,C
Devils,Matthew Corrente,RW
Devils,Martin Brodeur,G
Devils,Martin Brodeur,G
Devils,Zach Parise,LW
Devils,Travis Zajac,C
Devils,Jacob Josefson,C
Devils,Martin Brodeur,G
Devils,Martin Brodeur,G
Devils,Eric Boulton,LW
Devils,Eric Boulton,LW
Devils,Andy Greene,G
Devils,Anton Volchenkov,C
Devils,Cam Janssen,RW
Devils,Cam Janssen,RW
Devils,Anton Volchenkov,RW
Devils,Travis Zajac,C
Devils,Anton Volchenkov,RW
Devils,Anton Volchenkov,RW
Devils,Jacob Josefson,C
Devils,Travis Zajac,C
Devils,Henrik Tallinder,RW
Devils,Andy Greene,C
Devils,Adam Henrique,C
Devils,Adam Henrique,C
Devils,Ryan Carter,C
Devils,Adam Larsson,G
Devils,Ryan Carter,C
Devils,Adam Larsson,LW
Devils,Travis Zajac,C
Devils,Adam Henrique,C
Devils,Matthew Corrente,G
Devils,Adam Henrique,C
Devils,Dainius Zubrus,RW
Devils,Ryan Carter,C
Devils,Martin Brodeur,G
Devils,Ryan Carter,C
Devils,Henrik Tallinder,LW
Devils,Martin Brodeur,G
Devils,Ilya Kovalchuk,LW
Devils,Alexei Ponikarovsky,LW
Devils,Henrik Tallinder,RW
Devils,Dainius Zubrus,RW
Devils,Ilya Kovalchuk,LW
Devils,Mattias Tedenby,LW
Devils,Patrik Elias,LW
Devils,Ryan Carter,C
Devils,Ryane Clowe,LW
Devils,Mattias Tedenby,LW
Devils,Ryan Carter,C
Devils,Bryce Salvador,RW
Devils,Cory Schneider,G
Devils,Peter Harrold,C
Devils,Cory Schneider,G
Devils,Patrik Elias,LW
Devils,Peter Harrold,G
Devils,Jon Merrill,C
Devils,Patrik Elias,LW
Devils,Anton Volchenkov,G
Devils,Jon Merrill,D
Devils,Stephen Gionta,C
Devils,Anton Volchenkov,D
Devils,Adam Larsson,RW
Devils,Ryan Carter,C
Devils,Peter Harrold,G
Devils,Stephen Gionta,C
Devils,Damien Brunner,LW
Devils,Ryane Clowe,LW
Devils,Bryce Salvador,D
Devils,Anton Volchenkov,LW
Devils,Ryan Carter,C
Devils,Anton Volchenkov,D
Devils,Patrik Elias,LW
Devils,Adam Larsson,LW
Devils,Jacob Josefson,C
Devils,Patrik Elias,LW
Devils,Damien Brunner,LW
Devils,Peter Harrold,D
Devils,Jordin Tootoo,RW
Devils,Martin Havlat,LW
Devils,Jon Merrill,G
Devils,Ryane Clowe,LW
Devils,Jordin Tootoo,RW
Devils,Bryce Salvador,D
Devils,Ryane Clowe,LW
Devils,Martin Havlat,LW
Devils,Travis Zajac,C
Devils,Martin Havlat,LW
Devils,Jon Merrill,RW
Devils,Martin Havlat,LW
Devils,Patrik Elias,LW
Devils,Travis Zajac,C
Devils,Patrik Elias,LW
Devils,Dainius Zubrus,RW
Devils,Damon Severson,G
Devils,Adam Larsson,LW
Devils,Michael Cammalleri,LW
Devils,Michael Cammalleri,LW
Devils,Dainius Zubrus,RW
Devils,Stephen Gionta,C
Devils,Martin Havlat,LW
Devils,Michael Ryder,RW
Devils,Patrik Elias,LW
Devils,Jacob Josefson,C
Devils,Eric Gelinas,LW
Devils,Tuomo Ruutu,LW
Devils,Stephen Gionta,C
Devils,Damon Severson,G
Devils,Patrik Elias,LW
Devils,Ryane Clowe,LW
Devils,Tuomo Ruutu,LW
Devils,Patrik Elias,LW
Devils,Jiri Tlusty,LW
Devils,Travis Zajac,C
Devils,Bobby Farnham,LW
Devils,Jiri Tlusty,LW
Devils,Tuomo Ruutu,LW
Devils,Travis Zajac,C
Devils,Patrik Elias,LW
Devils,Bobby Farnham,LW
Devils,Jacob Josefson,C
Devils,Michael Cammalleri,LW
Devils,Tuomo Ruutu,LW
Devils,Jiri Tlusty,LW
Devils,Tuomo Ruutu,LW
Devils,Jon Merrill,RW
Devils,Michael Cammalleri,LW
Devils,Jacob Josefson,C
Devils,John Moore,RW
Devils,Michael Cammalleri,LW
Devils,John Moore,G
Devils,Stefan Matteau,LW
Devils,Jon Merrill,LW
Devils,Stefan Matteau,LW
Devils,Stefan Matteau,LW
Devils,Cory Schneider,G
Devils,Cory Schneider,G
Devils,Patrik Elias,LW
Devils,Jon Merrill,D
Devils,Luke Gazdic,LW
Devils,Marc Savard,C
Devils,Kyle Quincey,RW
Devils,Kyle Quincey,LW
Devils,Sergey Kalinin,G
Devils,Luke Gazdic,LW
Devils,Taylor Hall,LW
Devils,Jon Merrill,C
Devils,Beau Bennett,RW
Devils,Taylor Hall,LW
Devils,Beau Bennett,RW
Devils,Jacob Josefson,C
Devils,Vernon Fiddler,LW
Devils,Jacob Josefson,C
Devils,John Moore,RW
Devils,Yohann Auvitu,C
Devils,Andy Greene,RW
Devils,Jacob Josefson,C
Devils,Vernon Fiddler,LW
Devils,Yohann Auvitu,RW
Devils,Beau Bennett,RW
Devils,Jon Merrill,C
Devils,Andy Greene,LW
Devils,John Moore,D
Devils,Jon Merrill,RW
Devils,Kyle Quincey,G
Devils,Beau Bennett,RW
Devils,Kyle Quincey,C
Devils,Pavel Zacha,C
Devils,Pavel Zacha,C
Devils,Brian Gionta,RW
Devils,Colin White,G
Devils,John Madden,G
Devils,Patrik Elias,LW
Devils,Brian Gionta,RW
Devils,Scott Gomez,C
Devils,Brian Gionta,RW
Devils,Cam Janssen,RW
Devils,Jamie Langenbrunner,RW
Devils,Colin White,LW
Devils,Niclas Bergfors,RW
Devils,Karel Rachunek,G
Devils,Paul Martin,LW
Devils,Colin White,G
Devils,Jay Pandolfo,LW
Devils,Paul Martin,LW
Devils,Karel Rachunek,G
Devils,Patrik Elias,LW
Devils,John Madden,G
Devils,Cam Janssen,RW
Devils,Colin White,LW
Devils,Paul Martin,C
Devils,Colin White,D
Devils,Patrik Elias,LW
Devils,Bryce Salvador,C
Devils,Karel Rachunek,G
Devils,Barry Tallackson,RW
Devils,Jamie Langenbrunner,RW
Devils,Pierre-Luc Letourneau-Leblond,RW
Devils,Andy Greene,G
Devils,Paul Martin,LW
Devils,Brian Gionta,RW
Devils,Bryce Salvador,LW
Devils,John Madden,RW
Devils,Bryce Salvador,G
Devils,Colin White,LW
Devils,Colin White,G
Devils,Brendan Shanahan,LW
Devils,Paul Martin,D
Devils,Colin White,C
Devils,Brendan Shanahan,LW
Devils,Patrik Elias,LW
Devils,Andy Greene,RW
Devils,Patrik Elias,LW
Devils,Kevin Weekes,G
Devils,Niclas Havelid,D
Devils,Jamie Langenbrunner,RW
Devils,Bryce Salvador,LW
Devils,Patrik Elias,LW
Devils,Mike Mottau,D
Devils,Johnny Oduya,LW
Devils,Pierre-Luc Letourneau-Leblond,RW
Devils,Bryce Salvador,D
Devils,David Clarkson,D
Devils,Patrik Elias,LW
Devils,Rod Pelley,C
Devils,Vladimir Zharkov,RW
Devils,Anssi Salmela,LW
Devils,Bryce Salvador,RW
Devils,Zach Parise,LW
Devils,Dean McAmmond,C
Devils,Andrew Peters,LW
Devils,Andrew Peters,LW
Devils,Anssi Salmela,C
Devils,Bryce Salvador,RW
Devils,Anton Volchenkov,LW
Devils,Mark Fraser,C
Devils,Zach Parise,LW
Devils,Martin Brodeur,G
Devils,Matthew Corrente,D
Devils,Jamie Langenbrunner,RW
Devils,Matt Taormina,D
Devils,Martin Brodeur,G
Devils,Matthew Corrente,G
Devils,Matthew Corrente,C
Devils,Nick Palmieri,RW
Devils,Colin White,RW
Devils,Martin Brodeur,G
Devils,Anton Volchenkov,D
Devils,Colin White,G
Devils,Anton Volchenkov,G
Devils,Zach Parise,LW
Devils,Zach Parise,LW
Devils,Dainius Zubrus,RW
Devils,Travis Zajac,C
Devils,Martin Brodeur,G
Devils,Eric Boulton,LW
Devils,Andy Greene,D
Devils,Ilya Kovalchuk,LW
Devils,Cam Janssen,RW
Devils,Henrik Tallinder,D
Devils,Anton Volchenkov,LW
Devils,Travis Zajac,C
Devils,Adam Henrique,C
Devils,Henrik Tallinder,LW
Devils,Adam Henrique,C
Devils,Adam Larsson,RW
Devils,Ryan Carter,C
Devils,Martin Brodeur,G
Devils,Kurtis Foster,G
Devils,Alexei Ponikarovsky,LW
Devils,Andy Greene,D
Devils,Anton Volchenkov,RW
Devils,David Clarkson,LW
Devils,Jacob Josefson,C
Devils,Ilya Kovalchuk,LW
Devils,Mark Fayne,LW
Devils,Dainius Zubrus,RW
Devils,Ryan Carter,C
Devils,Henrik Tallinder,G
Devils,Bryce Salvador,G
Devils,Alexei Ponikarovsky,LW
Devils,Tom Kostopoulos,RW
Devils,Johan Hedberg,G
Devils,Bryce Salvador,LW
Devils,Damien Brunner,LW
Devils,Cory Schneider,G
Devils,Patrik Elias,LW
Devils,Travis Zajac,C
Devils,Anton Volchenkov,D
Devils,Jon Merrill,RW
Devils,Stephen Gionta,C
Devils,Anton Volchenkov,D
Devils,Stephen Gionta,C
Devils,Adam Larsson,LW
Devils,Ryan Carter,C
Devils,Marek Zidlicky,LW
Devils,Peter Harrold,D
Devils,Damien Brunner,LW
Devils,Anton Volchenkov,D
Devils,Patrik Elias,LW
Devils,Adam Henrique,C
Devils,Anton Volchenkov,D
Devils,Bryce Salvador,LW
Devils,Ryan Carter,C
Devils,Tim Sestito,C
Devils,Anton Volchenkov,RW
Devils,Bryce Salvador,D
Devils,Jon Merrill,G
Devils,Stephen Gionta,C
Devils,Ryane Clowe,LW
Devils,Jacob Josefson,C
Devils,Patrik Elias,LW
Devils,Martin Havlat,LW
Devils,Martin Havlat,LW
Devils,Michael Cammalleri,LW
Devils,Adam Henrique,C
Devils,Adam Henrique,C
Devils,Patrik Elias,LW
Devils,Michael Cammalleri,LW
Devils,Michael Cammalleri,LW
Devils,Patrik Elias,LW
Devils,Dainius Zubrus,RW
Devils,Michael Cammalleri,LW
Devils,Damon Severson,LW
Devils,Jacob Josefson,C
Devils,Steve Bernier,RW
Devils,Peter Harrold,D
Devils,Cory Schneider,G
Devils,Keith Kinkaid,G
Devils,Patrik Elias,LW
Devils,Stephen Gionta,C
Devils,Eric Gelinas,C
Devils,Jon Merrill,D
Devils,John Moore,C
Devils,Travis Zajac,C
Devils,Jiri Tlusty,LW
Devils,David Schlemko,G
Devils,Travis Zajac,C
Devils,Adam Henrique,C
Devils,Patrik Elias,LW
Devils,Jacob Josefson,C
Devils,David Schlemko,C
Devils,Tyler Kennedy,C
Devils,John Moore,D
Devils,Stefan Matteau,LW
Devils,David Warsofsky,C
Devils,Cory Schneider,G
Devils,Jacob Josefson,C
Devils,Jordin Tootoo,RW
Devils,David Schlemko,LW
Devils,John Moore,G
Devils,Jon Merrill,LW
Devils,Tyler Kennedy,C
Devils,Jon Merrill,D
Devils,Yohann Auvitu,RW
Devils,Kyle Palmieri,RW
Devils,Pavel Zacha,C
Devils,Taylor Hall,LW
Devils,Andy Greene,C
Devils,Sergey Kalinin,RW
Devils,Beau Bennett,RW
Devils,Kyle Quincey,G
Devils,Pavel Zacha,C
Devils,Pierre-Alexandre Parenteau,RW
Devils,Jacob Josefson,C
Devils,Michael Cammalleri,LW
Devils,Damon Severson,C
Devils,Miles Wood,LW
Devils,Keith Kinkaid,G
Devils,Devante Smith-Pelly,LW
Oilers,Ethan Moreau,LW
Oilers,Mathieu Roy,C
Oilers,Sheldon Souray,RW
Oilers,Matt Greene,G
Oilers,Mathieu Roy,C
Oilers,Mathieu Roy,RW
Oilers,Dick Tarnstrom,C
Oilers,Fernando Pisani,RW
Oilers,Geoff Sanderson,LW
Oilers,Sheldon Souray,G
Oilers,Dick Tarnstrom,RW
Oilers,Geoff Sanderson,LW
Oilers,Ethan Moreau,LW
Oilers,Geoff Sanderson,LW
Oilers,Matt Greene,D
Oilers,Sheldon Souray,LW
Oilers,Geoff Sanderson,LW
Oilers,Ethan Moreau,LW
Oilers,Ladislav Smid,D
Oilers,Ladislav Smid,D
Oilers,Jean-Francois Jacques,LW
Oilers,Brad Norton,D
Oilers,Denis Grebeshkov,G
Oilers,Denis Grebeshkov,LW
Oilers,Steve MacIntyre,LW
Oilers,Fernando Pisani,RW
Oilers,Ladislav Smid,D
Oilers,Robert Nilsson,C
Oilers,Robert Nilsson,C
Oilers,Ales Hemsky,RW
Oilers,Zack Stortini,RW
Oilers,Steve MacIntyre,LW
Oilers,Robert Nilsson,C
Oilers,Ales Hemsky,RW
Oilers,Robert Nilsson,C
Oilers,Zack Stortini,RW
Oilers,Lubomir Visnovsky,G
Oilers,Jean-Francois Jacques,LW
Oilers,Denis Grebeshkov,G
Oilers,Fernando Pisani,RW
Oilers,Denis Grebeshkov,G
Oilers,Ethan Moreau,LW
Oilers,Ethan Moreau,LW
Oilers,Ladislav Smid,G
Oilers,Fernando Pisani,RW
Oilers,Marc-Antoine Pouliot,C
Oilers,Sheldon Souray,D
Oilers,Ryan Stone,C
Oilers,Fernando Pisani,RW
Oilers,Shawn Horcoff,C
Oilers,Jean-Francois Jacques,LW
Oilers,Steve Staios,C
Oilers,Shawn Horcoff,C
Oilers,Sheldon Souray,C
Oilers,Jean-Francois Jacques,LW
Oilers,Ryan Stone,C
Oilers,Fernando Pisani,RW
Oilers,Marc-Antoine Pouliot,C
Oilers,Mike Comrie,C
Oilers,Ladislav Smid,LW
Oilers,Steve Staios,D
Oilers,Jean-Francois Jacques,LW
Oilers,Ladislav Smid,D
Oilers,Jean-Francois Jacques,LW
Oilers,Nikolai Khabibulin,G
Oilers,Ladislav Smid,RW
Oilers,Nikolai Khabibulin,G
Oilers,Shawn Horcoff,C
Oilers,Ales Hemsky,RW
Oilers,Jim Vandermeer,D
Oilers,Ales Hemsky,RW
Oilers,Ryan Whitney,C
Oilers,Gilbert Brule,C
Oilers,Jordan Eberle,RW
Oilers,Jim Vandermeer,RW
Oilers,Jim Vandermeer,G
Oilers,Gilbert Brule,C
Oilers,Shawn Horcoff,C
Oilers,Jim Vandermeer,G
Oilers,Jordan Eberle,RW
Oilers,Nikolai Khabibulin,G
Oilers,Taylor Chorney,G
Oilers,Nikolai Khabibulin,G
Oilers,Sam Gagner,C
Oilers,Taylor Chorney,G
Oilers,Sam Gagner,C
Oilers,Taylor Fedun,G
Oilers,Ryan Whitney,RW
Oilers,Ben Eager,LW
Oilers,Ben Eager,LW
Oilers,Darcy Hordichuk,LW
Oilers,Ryan Whitney,G
Oilers,Sam Gagner,C
Oilers,Ales Hemsky,RW
Oilers,Ryan Whitney,LW
Oilers,Ales Hemsky,RW
Oilers,Andy Sutton,D
Oilers,Corey Potter,LW
Oilers,Cam Barker,D
Oilers,Darcy Hordichuk,LW
Oilers,Ryan Whitney,RW
Oilers,Taylor Hall,LW
Oilers,Andy Sutton,D
Oilers,Corey Potter,C
Oilers,Taylor Hall,LW
Oilers,Alex Plante,G
Oilers,Ryan Nugent-Hopkins,LW
Oilers,Tom Gilbert,RW
Oilers,Ryan Whitney,LW
Oilers,Taylor Hall,LW
Oilers,Alex Plante,D
Oilers,Taylor Hall,LW
Oilers,Ryan Whitney,D
Oilers,Cam Barker,D
Oilers,Ryan Nugent-Hopkins,LW
Oilers,Tom Gilbert,G
Oilers,Theo Peckham,LW
Oilers,Ryan Nugent-Hopkins,LW
Oilers,Ryan Nugent-Hopkins,LW
Oilers,Theo Peckham,C
Oilers,Andy Sutton,D
Oilers,Ryan Jones,D
Oilers,Nikolai Khabibulin,G
Oilers,Theo Peckham,D
Oilers,Ben Eager,LW
Oilers,Eric Belanger,C
Oilers,Shawn Horcoff,C
Oilers,Anton Lander,C
Oilers,Ben Eager,LW
Oilers,Eric Belanger,C
Oilers,Theo Peckham,C
Oilers,Lennart Petrell,LW
Oilers,Ryan Jones,G
Oilers,Teemu Hartikainen,LW
Oilers,Lennart Petrell,LW
Oilers,Nikolai Khabibulin,G
Oilers,Mark Fistric,LW
Oilers,Eric Belanger,C
Oilers,Shawn Horcoff,C
Oilers,Teemu Hartikainen,LW
Oilers,Anton Lander,C
Oilers,Nikolai Khabibulin,G
Oilers,Mark Fistric,RW
Oilers,Eric Belanger,C
Oilers,Ryan Nugent-Hopkins,LW
Oilers,Eric Belanger,C
Oilers,Eric Belanger,C
Oilers,Corey Potter,D
Oilers,Ryan Nugent-Hopkins,LW
Oilers,Sam Gagner,C
Oilers,Steve MacIntyre,LW
Oilers,Curtis Hamilton,G
Oilers,Ryan Nugent-Hopkins,LW
Oilers,Ryan Hamilton,LW
Oilers,Taylor Hall,LW
Oilers,Jesse Joensuu,LW
Oilers,Corey Potter,RW
Oilers,Tyler Pitlick,C
Oilers,Sam Gagner,C
Oilers,Ryan Hamilton,LW
Oilers,Richard Bachman,G
Oilers,Ryan Smyth,LW
Oilers,David Perron,LW
Oilers,Justin Schultz,C
Oilers,Taylor Hall,LW
Oilers,David Perron,LW
Oilers,Jesse Joensuu,LW
Oilers,Justin Schultz,G
Oilers,Steve MacIntyre,LW
Oilers,Philip Larsen,C
Oilers,Ilya Bryzgalov,G
Oilers,Philip Larsen,D
Oilers,Boyd Gordon,C
Oilers,Tyler Pitlick,C
Oilers,Richard Bachman,C
Oilers,Boyd Gordon,C
Oilers,Ilya Bryzgalov,G
Oilers,Mark Arcobello,RW
Oilers,Ryan Jones,C
Oilers,Corey Potter,RW
Oilers,Mark Arcobello,RW
Oilers,Ryan Jones,G
Oilers,Corey Potter,RW
Oilers,Ales Hemsky,RW
Oilers,Philip Larsen,C
Oilers,Ales Hemsky,RW
Oilers,Anton Belov,LW
Oilers,Philip Larsen,RW
Oilers,Viktor Fasth,G
Oilers,Anton Belov,LW
Oilers,Luke Gazdic,LW
Oilers,Nikita Nikitin,RW
Oilers,Viktor Fasth,G
Oilers,Brandon Davidson,C
Oilers,Luke Gazdic,LW
Oilers,Viktor Fasth,G
Oilers,Taylor Hall,LW
Oilers,Taylor Hall,LW
Oilers,Benoit Pouliot,LW
Oilers,Nikita Nikitin,D
Oilers,Boyd Gordon,C
Oilers,Boyd Gordon,C
Oilers,Nikita Nikitin,LW
Oilers,Tyler Pitlick,C
Oilers,Benoit Pouliot,LW
Oilers,Nikita Nikitin,D
Oilers,Benoit Pouliot,LW
Oilers,Taylor Hall,LW
Oilers,Ben Scrivens,G
Oilers,Benoit Pouliot,LW
Oilers,Viktor Fasth,G
Oilers,Ben Scrivens,G
Oilers,Anton Lander,C
Oilers,Anton Lander,C
Oilers,Nikita Nikitin,C
Oilers,Taylor Hall,LW
Oilers,Tyler Pitlick,C
Oilers,Viktor Fasth,G
Oilers,Jordan Eberle,RW
Oilers,Matt Hendricks,LW
Oilers,Lauri Korpikoski,LW
Oilers,Griffin Reinhart,LW
Oilers,Matt Hendricks,LW
Oilers,Connor McDavid,C
Oilers,Jordan Eberle,RW
Oilers,Dillon Simpson,G
Oilers,Martin Gernat,LW
Oilers,Matt Hendricks,LW
Oilers,Lauri Korpikoski,LW
Oilers,Luke Gazdic,LW
Oilers,Nail Yakupov,RW
Oilers,Justin Schultz,D
Oilers,Benoit Pouliot,LW
Oilers,Andrew Ference,G
Oilers,Rob Klinkhammer,LW
Oilers,Oscar Klefbom,G
Oilers,Rob Klinkhammer,LW
Oilers,Benoit Pouliot,LW
Oilers,Rob Klinkhammer,LW
Oilers,Brandon Davidson,LW
Oilers,Brandon Davidson,RW
Oilers,Rob Klinkhammer,LW
Oilers,Nail Yakupov,RW
Oilers,Ryan Nugent-Hopkins,LW
Oilers,Connor McDavid,C
Oilers,Brandon Davidson,D
Oilers,Eric Gryba,RW
Oilers,Ryan Nugent-Hopkins,LW
Oilers,Andrew Ference,D
Oilers,Iiro Pakarinen,RW
Oilers,Matt Hendricks,LW
Oilers,Brandon Davidson,G
Oilers,Kris Russell,G
Oilers,Kris Russell,G
Oilers,Matt Hendricks,LW
Oilers,Mark Fayne,G
Oilers,Darnell Nurse,G
Oilers,Mark Fayne,RW
Oilers,Brandon Davidson,C
Oilers,Eric Gryba,RW
Oilers,Tyler Pitlick,C
Oilers,Mark Fayne,LW
Oilers,Brandon Davidson,C
Oilers,Jujhar Khaira,C
Oilers,Matthew Benning,C
Oilers,Iiro Pakarinen,RW
Oilers,Jujhar Khaira,C
Oilers,Darnell Nurse,D
Oilers,Mathieu Roy,RW
Oilers,Marty Reasoner,C
Oilers,Ales Hemsky,RW
Oilers,Jan Hejda,RW
Oilers,Steve Staios,LW
Oilers,Shawn Horcoff,C
Oilers,Ales Hemsky,RW
Oilers,Mathieu Roy,G
Oilers,Ethan Moreau,LW
Oilers,Sheldon Souray,RW
Oilers,Joni Pitkanen,G
Oilers,Dick Tarnstrom,LW
Oilers,Geoff Sanderson,LW
Oilers,Ales Hemsky,RW
Oilers,Raffi Torres,LW
Oilers,Ales Hemsky,RW
Oilers,Joni Pitkanen,D
Oilers,Sheldon Souray,RW
Oilers,Joni Pitkanen,RW
Oilers,Shawn Horcoff,C
Oilers,Sheldon Souray,LW
Oilers,Joni Pitkanen,LW
Oilers,Mathieu Roy,D
Oilers,Ladislav Smid,C
Oilers,Ethan Moreau,LW
Oilers,Mathieu Roy,LW
Oilers,Geoff Sanderson,LW
Oilers,Mathieu Garon,G
Oilers,Ales Hemsky,RW
Oilers,Kyle Brodziak,RW
Oilers,Mathieu Roy,C
Oilers,Sheldon Souray,D
Oilers,Fernando Pisani,RW
Oilers,Jason Strudwick,D
Oilers,Denis Grebeshkov,RW
Oilers,Ladislav Smid,D
Oilers,Fernando Pisani,RW
Oilers,Robert Nilsson,C
Oilers,Sam Gagner,C
Oilers,Ales Hemsky,RW
Oilers,Marc-Antoine Pouliot,C
Oilers,Ales Hemsky,RW
Oilers,Robert Nilsson,C
Oilers,Sam Gagner,C
Oilers,Shawn Horcoff,C
Oilers,Denis Grebeshkov,D
Oilers,Ethan Moreau,LW
Oilers,Ladislav Smid,C
Oilers,Ladislav Smid,C
Oilers,Liam Reddox,LW
Oilers,Ethan Moreau,LW
Oilers,Sheldon Souray,D
Oilers,Steve Staios,C
Oilers,Steve Staios,RW
Oilers,Ryan Stone,C
Oilers,Ales Hemsky,RW
Oilers,Robert Nilsson,C
Oilers,Taylor Chorney,G
Oilers,Denis Grebeshkov,D
Oilers,Sam Gagner,C
Oilers,Nikolai Khabibulin,G
Oilers,Ales Hemsky,RW
Oilers,Lubomir Visnovsky,G
Oilers,Nikolai Khabibulin,G
Oilers,Ryan Stone,C
Oilers,Steve Staios,RW
Oilers,Ladislav Smid,C
Oilers,Sheldon Souray,G
Oilers,Sam Gagner,C
Oilers,Jean-Francois Jacques,LW
Oilers,Ladislav Smid,RW
Oilers,Ethan Moreau,LW
Oilers,Ryan Jones,RW
Oilers,Patrick O'Sullivan,C
Oilers,Fernando Pisani,RW
Oilers,Theo Peckham,LW
Oilers,Sam Gagner,C
Oilers,Gilbert Brule,C
Oilers,Robert Nilsson,C
Oilers,Theo Peckham,G
Oilers,Kurtis Foster,C
Oilers,Steve MacIntyre,LW
Oilers,Shawn Horcoff,C
Oilers,Ales Hemsky,RW
Oilers,Ales Hemsky,RW
Oilers,Jim Vandermeer,G
Oilers,Ryan Whitney,G
Oilers,Gilbert Brule,C
Oilers,Ales Hemsky,RW
Oilers,Taylor Chorney,G
Oilers,Theo Peckham,D
Oilers,Ales Hemsky,RW
Oilers,Taylor Hall,LW
Oilers,Jean-Francois Jacques,LW
Oilers,Shawn Horcoff,C
Oilers,Gilbert Brule,C
Oilers,Colin Fraser,D
Oilers,Kurtis Foster,C
Oilers,Colin Fraser,C
Oilers,Gilbert Brule,C
Oilers,Tom Gilbert,LW
Oilers,Taylor Chorney,C
Oilers,Ales Hemsky,RW
Oilers,Darcy Hordichuk,LW
Oilers,Ryan Whitney,D
Oilers,Cam Barker,RW
Oilers,Cam Barker,D
Oilers,Sam Gagner,C
Oilers,Ben Eager,LW
Oilers,Anton Lander,C
Oilers,Ryan Whitney,G
Oilers,Tom Gilbert,D
Oilers,Jordan Eberle,RW
Oilers,Eric Belanger,C
Oilers,Ben Eager,LW
Oilers,Theo Peckham,D
Oilers,Ryan Nugent-Hopkins,LW
Oilers,Corey Potter,G
Oilers,Nikolai Khabibulin,G
Oilers,Ben Eager,LW
Oilers,Taylor Hall,LW
Oilers,Lennart Petrell,LW
Oilers,Shawn Horcoff,C
Oilers,Theo Peckham,G
Oilers,Jeff Petry,D
